,news,source,label
67,2011ರ ಬಿಹಾರದ ಸ್ತಬ್ಧಚಿತ್ರವನ್ನು ಯುಪಿಯಲ್ಲಿ ಅಖಿಲೇಶ್ ಯಾದವ್ ಸಿಎಂ ಆಗಿದ್ದಾಗಿನ ಸ್ತಬ್ಧಚಿತ್ರ ಎಂದು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ,factly,0
68,ಬ್ರಿಟೀಷ್ ಮಹಿಳೆ ಹಾಡಿರುವ ಸಂಸ್ಕೃತ ಶ್ಲೋಕಗಳನ್ನು ಸ್ಪೇನ್‌ ರೇಡಿಯೋ ಚಾನೆಲ್‌ನಲ್ಲಿ ಹಾಡಲಾಗಿದೆ ಎಂದು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
69,ಯುಗದ ಅವಧಿಯಲ್ಲಿ ಒಂದು ದಿನ ತಪ್ಪಿಹೋಗಿದೆ ಎಂಬ ವಾದಕ್ಕೆ ಯಾವುದೇ ವೈಜ್ಞಾನಿಕ ಆಧಾರವಿಲ್ಲ; ಬೈಬಲ್ ಹೇಳುವುದೆಲ್ಲ ಸತ್ಯ ಎಂದು ನಾಸಾ ಗುರುತಿಸುತ್ತದೆ ಎಂಬ ವಾದವೇ  ಸುಳ್ಳು,factly,0
70,ಕುಂಭಮೇಳದಲ್ಲಿ ಸಿದ್ಧ ಸಂತರು ಬೆಂಕಿಯಲ್ಲಿ ಮಲಗಿದರು ಸಹ ಸುಟ್ಟು ಹೋಗಲಿಲ್ಲ ಎಂದು  ಫೈರ್ ಯೋಗಿ ಸಾಕ್ಷ್ಯಚಿತ್ರದ ದೃಶ್ಯಗಳನ್ನು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ,factly,0
71,ಜಾಗೃತಿಗಾಗಿ ನಟಿಸಿದ ವೀಡಿಯೊವನ್ನು ರೋಹಿಂಗ್ಯಾ ಮುಸ್ಲಿಮರು ಹಿಂದೂ ಮಕ್ಕಳನ್ನು ಅಪಹರಿಸುವ ವಿಡಿಯೋ ಎಂದು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳುತ್ತಿದ್ದಾರೆ,factly,0
72,ಒಣ ಶುಂಠಿ ಪುಡಿಯನ್ನು ಮೂಗಿಗೆ ಹಾಕುವುದರಿಂದ COVID-19 ಅನ್ನು ಗುಣಪಡಿಸಬಹುದು ಎಂಬುದಕ್ಕೆ ಯಾವುದೇ ವೈಜ್ಞಾನಿಕ ಆಧಾರಗಳಿಲ್ಲ,factly,0
73,ಇಂಡೋನೇಷ್ಯಾದಲ್ಲಿ ನಡದ ವಿಮಾನ ಅಪಘಾತ ಎಂದು ಗ್ರಾಫಿಕ್ಸ್ ವೀಡಿಯೊವನ್ನು ಹಂಚಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ,factly,0
74, ವಿಡಂಬನ ವೆಬ್‌ಸೈಟ್ ಬರೆದ ಸ್ಟೊರಿ ಅಷ್ಟೇ,factly,0
75,ಕುದುರೆ ಕೂದಲು ಹುಳುವಿನ ವೀಡಿಯೋವನ್ನು ಶಿವ ನಾಗ ಮರದ ಬೇರು ಎಂದು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
76,ನಿಮ್ಮ ಫೋನ್ ಅನ್ನು ಚಾರ್ಜ್ ಮಾಡುತ್ತಿರುವಾಗ ಮಾತನಾಡಿದರೆ ಸ್ಪೋಟಗೊಳ್ಳುತ್ತದೆ ಎಂಬುದು ನಿಜವಾಗಿ ನಡೆದ ಘಟನೆ ಅಲ್ಲ,factly,0
77,ಬಿಜೆಪಿ ಶಾಸಕ ರಾಜಾಸಿಂಗ್‌ರವರನ್ನು ಪೊಲೀಸರು ಬಂಧಿಸಿದ ಹಳೆಯ ವಿಡಿಯೋವನ್ನು ಇತ್ತೀಚಿಗಿನ ಪ್ರಕರಣ ಎಂದು ತಪ್ಪುದಾರಿಗೆಳೆಯುತ್ತಿದ್ದಾರೆ,factly,0
78,ಶಿವಲಿಂಗಕ್ಕೆ ಹಾಲು ಹಾಕುವುದನ್ನು ನಿಲ್ಲಿಸಬೇಕು ಎಂಬ ಅಮೀರ್ ಖಾನ್ ಹೇಳಿಕೆಗೆ ಪ್ರತಿಯಾಗಿ ಮುಸ್ಲಿಮರು ಗೋರಿಗಳ ಮೇಲೆ ಚಾದರ್ ಹಾಕುವುದನ್ನು ನಿಲ್ಲಿಸಬೇಕು ಎಂದು ಪಾಯಲ್ ರೋಹಟ್ಗಿ ಹೇಳಿಕೆ ನೀಡಿಲ್ಲ,factly,0
79,ಕಳ್ಳತನಕ್ಕೆ ಸಂಬಂಧಿಸಿದ ವೀಡಿಯೊವನ್ನು ತಿರುಪತಿ ದೇವಸ್ಥಾನ ಸಮಿತಿ ಸದಸ್ಯನ (TTD) ಮನೆಗೆ IT ದಾಳಿ ಎಂದು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ,factly,0
80,"ವಿಮಾನ ನಿಲ್ದಾಣದಲ್ಲಿ ಸಾರ್ವಜನಿಕವಾಗಿ ಮೂತ್ರ ವಿಸರ್ಜನೆ ಮಾಡಿದ್ದಕ್ಕಾಗಿ ಬಂಧಿಸಿದ್ದು ಆರ್ಯನ್ ಖಾನ್‌ರನ್ನು ಅಲ್ಲ, ಬದಲಿಗೆ ಟ್ವಿಲೈಟ್ ನಟ ಬ್ರಾನ್ಸನ್ ಪೆಲ್ಲೆಟಿಯರ್ ರನ್ನು",factly,0
81,ಹಳೆದ ಸಂಬಂಧವಿಲ್ಲದ ಫೋಟೊವನ್ನು ತಪ್ಪಾಗಿ ಕರ್ನಾಲ್ ವೈದ್ಯ ಸಗಣಿ ತಿಂದಿದ್ದಕ್ಕೆ ಆಸ್ಪತ್ರೆಗೆ ದಾಖಲಾಗಿದ್ದಾರೆ ಎಂದು  ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
82,ರಾಜ್ಯದಲ್ಲಿ ರಸ್ತೆ ಅಗಲೀಕರಣದ ಸಮಯದಲ್ಲಿ ಕೆಡವಿದ ಮಸೀದಿಯ ಕೆಳಗೆ ಹಿಂದೂ ದೇವಾಲಯ ಸಿಕ್ಕಿರಲಿಲ್ಲ,factly,0
83,ಟಿ.ವಿ. ವಾಹಿನಿ ಸಂಪಾದಕ ಮಾತನಾಡಿದ್ದನ್ನು ಕಾಂಗ್ರೆಸ್ ವಕ್ತಾರ ಮೋದಿ ಹೊಗಳಿದ್ದಾರೆಂದು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
84,ಗರ್ಭಿಣಿ ಮಹಿಳೆಗೆ ಸೈನಿಕರು ಸಹಾಯ ಮಾಡುತ್ತಿರುವ ವಿಡಿಯೋ ನೈಜ ಘಟನೆಯಲ್ಲ,factly,0
85,ಮಹಾಭಾರತದ ಕುರಿತು ರಾಹುಲ್ ಗಾಂಧಿ ಮಾಡಿರುವ ಈ ಟ್ವೀಟ್ ಅನ್ನು ಎಡಿಟ್‌ ಮಾಡಿ ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
86,ಆಹಾರದ ಮೇಲೆ ಉಗುಳುವುದು ಹಲಾಲ್‌ನ ಭಾಗವೆಂದು ಮುಸ್ಲಿಂ ಸಮುದಾಯವು ನ್ಯಾಯಾಲಯದಲ್ಲಿ ಒಪ್ಪಿಕೊಂಡಿಲ್ಲ,factly,0
87,ಮುಸ್ಲಿಂ ಯುವಕರು ಹಿಂದೂ ಹುಡುಗಿಯರನ್ನು ಟ್ರಾಪ್ ಮಾಡುತ್ತಿದ್ದಾರೆ ಎಂದು ಪ್ರತಿಪಾದಿಸಿ ‘ನಾಟಕೀಯ’ ವಿಡಿಯೊವನ್ನು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ,factly,0
88,ಯುಪಿ ಸಿಎಂ ಯೋಗಿ ಆದಿತ್ಯನಾಥ್ ಬೆಂಗಾವಲು ಪಡೆಯ ಮೇಲೆ ವಿದ್ಯಾರ್ಥಿಗಳು ಇತ್ತೀಚೆಗೆ ದಾಳಿ ನಡೆಸಿದ್ದಾರೆಂದು 2017ರ ವಿಡಿಯೊವನ್ನು ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
89,"ಐಪಿಸಿಯಲ್ಲಿ ಹಿಂದೂ ಧರ್ಮ ನಿಂದಿಸುವವರ ವಿರುದ್ಧ ಸೆಕ್ಷನ್ 295 (1), 502 (2) ಅಡಿಯಲ್ಲಿ ಪ್ರಕರಣ ದಾಖಲಿಸಲಾಗದು. ಏಕೆಂದರೆ ಐಪಿಸಿಯಲ್ಲಿ ಆ ಸೆಕ್ಷನ್‌ಗಳೆ ಇಲ್ಲ",factly,0
90,ಛತ್ತೀಸ್‌ಗಢ ಕವರ್ಧಾ ಪ್ರತಿಭಟನೆಯ ಹಳೆಯ ವೀಡಿಯೊವನ್ನು ಮಥುರಾದಲ್ಲಿ ಇತ್ತೀಚೆಗೆ ನಡೆದ ಹಿಂದೂ ರ್‍ಯಾಲಿಯ ವಿಡಿಯೋ ಎಂದು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಂಡಿದ್ದಾರೆ,factly,0
91,ಭಾರತೀಯ ನೌಕಾಪಡೆ ದಿನದ ಶುಭಾಶಯಕ್ಕಾಗಿ US ನೌಕಾಪಡೆಯ ಹಡಗಿನ ಫೋಟೋವನ್ನು ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
92,ಸ್ವಿಸ್ ಬ್ಯಾಂಕ್‌ನಲ್ಲಿ ಕಪ್ಪುಹಣ ಹೊಂದಿರುವವರ ಪಟ್ಟಿಯನ್ನು ವಿಕಿಲೀಕ್ಸ್ ಪ್ರಕಟಿಸಿಲ್ಲ,factly,0
93,ಬಾಲಕಿಯೊಬ್ಬಳು ಗರ್ಭಿಣಿಯನ್ನು ರಕ್ಷಿಸುವ ನೈಜ ಘಟನೆ ಎಂದು ಸ್ಕ್ರಿಪ್ಟ್ ಮಾಡಿದ ವೀಡಿಯೊವನ್ನು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
94,‘ಜನರಲ್ ಬಿಪಿನ್ ರಾವತ್ ಅವರಿದ್ದ ಹೆಲಿಕಾಪ್ಟರ್ ಅಪಘಾತದ ವಿಡಿಯೊ’ ಎಂದು  ಹಳೆಯ  ಮತ್ತು ಸಂಬಂಧವಿಲ್ಲದ ವೀಡಿಯೊಗಳನ್ನು ಹಂಚಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ,factly,0
95,ತೆಲಂಗಾಣದಲ್ಲಿನ ಸ್ವಚ್ಛ ಭಾರತ ಅಭಿಯಾನದ ದೃಶ್ಯಗಳನ್ನು ಬಂಗಾಳದಲ್ಲಿ ಪೊಲೀಸರು ಮಸೀದಿ ಸ್ವಚ್ಛಗೊಳಿಸುತ್ತಿರುವುದು ಎಂದು ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
96,“ಜಾತ್ಯತೀತತೆಯು ಭಾರತವನ್ನು ಮತ್ತು ಅದರ ಹಿರಿಮೆಯನ್ನು ನಾಶಪಡಿಸುತ್ತಿದೆ” ಎಂದು ದಲೈಲಾಮಾರವರು ಹೇಳಿಲ್ಲ…,factly,0
97,ಪ್ಲಾಸ್ಟಿಕ್ ಕಣಗಳ ಉತ್ಪಾದನಾ ಪ್ರಕ್ರಿಯೆಯನ್ನು ‘ಪ್ಲಾಸ್ಟಿಕ್ ಅಕ್ಕಿ ಉತ್ಪಾದನೆ ಮಾಡುತ್ತಿದ್ದಾರೆ’ ಎಂದು ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
98,ಯುವಕನೊಬ್ಬ ಗೆಳೆಯರೊಂದಿಗೆ ಹುಟ್ಟು ಹಬ್ಬ ಆಚರಿಸಿಕೊಳ್ಳವ ವೇಳೆ ಸಾವನ್ನಪ್ಪಿದ ಘಟನೆ ನಿಜವಾಗಿ ನಡೆದಿರುವುದ್ದಲ್ಲ,factly,0
99,‘ಸ್ಕ್ರೀಮ್ ಆಫ್ ದಿ ಮೆರ್ಮೇಯ್ಡ್’ ಕಿರುಚಿತ್ರದ ದೃಶ್ಯಗಳನ್ನು ಸಮುದ್ರದಲ್ಲಿ ಸಿಕ್ಕ ಮತ್ಸ್ಯಕನ್ಯೆ ಎಂದು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
100,ಭಗತ್ ಸಿಂಗ್ ಲಾಲಾ ದುನಿ ಚಂದ್ ಅವರಿಂದ ಕಾನೂನು ಸಲಹೆ ಪಡೆದರು; ವಿಚಾರಣೆಯಲ್ಲಿ ಆರೆಸ್ಸೆಸ್ ಸಹವರ್ತಿಯೊಬ್ಬರು ಬ್ರಿಟಿಷರನ್ನು ಪ್ರತಿನಿಧಿಸಲಿಲ್ಲ,factly,0
101,ಗುಜರಾತ್ ಸೋಮನಾಥ ದೇವಾಲಯದ ದೃಶ್ಯಗಳನ್ನು ಶ್ರೀ ಕಾಶಿ ವಿಶ್ವನಾಥ ದೇವಾಲಯದ ಪುನರ್ನಿರ್ಮಾಣದ ನಂತರದ ವಿಡಿಯೊ ಎಂದು ಹಂಚಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ,factly,0
102,ಪ್ರಧಾನಿ ಮೋದಿಯವರ ಪಕ್ಕದಲ್ಲಿ ಮಧ್ಯಪ್ರದೇಶ ಸಿಎಂ ಶಿವರಾಜ್‌ಸಿಂಗ್ ಚೌಹಾಣ್‌ ನಡೆಯುವುದನ್ನು ರಕ್ಷಣಾ ಸಿಬ್ಬಂದಿ ತಡೆದಿರುವುದನ್ನು ಈ ವಿಡಿಯೋ ತೋರಿಸುವುದಿಲ್ಲ,factly,0
103,ಪಟಾಕಿಯಿಂದಾಗಿ ದ್ವಿಚಕ್ರ ವಾಹನ ಸ್ಫೋಟಗೊಂಡ ವಿಡಿಯೋವನ್ನು ಎಲೆಕ್ಟ್ರಿಕ್ ಸ್ಕೂಟರ್ ಸ್ಫೋಟದ ವೀಡಿಯೊ ಎಂದು ಪ್ರತಿಪಾದಿಸಿ ಶೇರ್‌ ಮಾಡಲಾಗುತ್ತಿದೆ,factly,0
104,ಸೊಮಾಲಿಯಾ ಬಾಳೆಹಣ್ಣುಗಳು ಹೆಲಿಕೋಬ್ಯಾಕ್ಟರ್ ಎಂಬ ಹುಳುವನ್ನು ಹೊಂದಿದ್ದು ಅದು 12 ಗಂಟೆಗಳಲ್ಲಿ ಮೆದುಳನ್ನು ನಿಷ್ಕ್ರಿಯಗೊಳಿಸುತ್ತದೆ ಎಂಬ ಈ ಹೇಳಿಕೆ ಸುಳ್ಳು.,factly,0
105,"ಕೇಜ್ರಿವಾಲ್ ಜೊತೆಗಿರುವ ಮಕ್ಕಳ ಕಳ್ಳತನದ ಆರೋಪಿ ಪ್ರಭಾ ಮಿಂಜ್ ನ ಈ ಫೋಟೊ ಬಂಧನಕ್ಕೂ ಮುಂಚೆ ತೆಗೆದಿದ್ದು, ಇತ್ತೀಚಿನದ್ದಲ್ಲ",factly,0
106,ಆಸ್ಟ್ರೇಲಿಯಾದ ಅಭಿಮಾನಿಯೊಬ್ಬರು ‘ವಂದೇ ಮಾತರಂ’ ಘೋಷಣೆ ಕೂಗುವ ಹಳೆ ವಿಡಿಯೋವನ್ನು ಇತ್ತೀಚೆಗೆ ನಡೆದ T20 ವಿಶ್ವಕಪ್‌ಗೆ ಲಿಂಕ್ ಮಾಡಿ ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
107,ಸಂಬಂಧವಿಲ್ಲದ ಹಳೆಯ ವಿಡಿಯೊವನ್ನು T20 ವಿಶ್ವಕಪ್ ಪಂದ್ಯದಲ್ಲಿ ಪಾಕಿಸ್ತಾನದ ಸೋಲನ್ನು ಸಂಭ್ರಮಿಸುತ್ತಿರುವ ಬಲೂಚಿಸ್ತಾನದ ಜನರು ಎಂದು ಹಂಚಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ,factly,0
108,CAA ಮತ್ತು NRC ವಿರೋಧಿ ಪ್ರತಿಭಟನೆಗಳ ಹಳೆಯ ವೀಡಿಯೊವನ್ನು ತ್ರಿಪುರಾ ಕೋಮು ಹಿಂಸಾಚಾರದ ವಿರುದ್ಧ ಕೇರಳ ಮುಸ್ಲಿಮರು ಪ್ರತಿಭಟಿಸುತ್ತಿದ್ದಾರೆ ಎಂದು ಹಂಚಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ,factly,0
109,‘ಬಿಬಿಸಿ’ ವರದಿ ಮಾಡಿರುವ ಈ ವಿಡಿಯೋ ಇತ್ತೀಚಿನ ತ್ರಿಪುರಾ ಕೋಮು ಹಿಂಸಾಚಾರಕ್ಕೆ ಸಂಬಂಧಿಸಿದ್ದಲ್ಲ,factly,0
110,ತ್ರಿಪುರಾ ಹಿಂಸಾಚಾರದ ಸಂದರ್ಭದಲ್ಲಿ ಜಿಹಾದ್​ಗೆ ಕರೆ ನೀಡುವ ಮಸೀದಿಯ ದೃಶ್ಯಗಳೆಂದು ಘಟನೆಗೆ ಸಂಬಂಧವಿಲ್ಲದ ಸಿರಿಯಾದ ಹಳೆಯ ವಿಡಿಯೊ ಹಂಚಿಕೆಯಾಗಿದೆ,factly,0
111,ಪೊಲೀಸರು ಗಲಭೆ ಹತ್ತಿಕ್ಕಲು ಲಾಠಿ ಚಾರ್ಜ್ ಮಾಡುತ್ತಿದ್ದಾರೆಯೇ ಹೊರತು ರಸ್ತೆಯಲ್ಲಿ ನಮಾಜ್ ಮಾಡುತ್ತಿದ್ದಕ್ಕಾಗಿ ಅಲ್ಲ,factly,0
112,ನರೇಂದ್ರ ಮೋದಿ ಅವರು ಟ್ಯಾಕ್ಸಿಯಲ್ಲಿ ತೆರಳಿ ಪೋಪ್‌ ಫ್ರಾನ್ಸಿಸ್‌ ರವರನ್ನು ಭೇಟಿಯಾಗಿರುವ ಚಿತ್ರಗಳು ಎಡಿಟ್ ಮಾಡಿದವುಗಳಾಗಿವೆ,factly,0
113,ತ್ರಿಪುರಾದಲ್ಲಿ ಕೋಮು ಹಿಂಸಾಚಾರವನ್ನು ಪ್ರಚೋದಿಸುತ್ತಿರುವ ಪೋಲೀಸರು ಎಂದು ಬಿಹಾರದ ಹಳೆಯ ವೀಡಿಯೊವನ್ನು ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ…,factly,0
114,"ಯುಪಿಯಲ್ಲಿ ಮುಸ್ಲಿಮರು ನಡೆಸಿದ ಮೆರವಣಿಗೆಯ ಹಳೆಯ ವೀಡಿಯೊವನ್ನು, ತ್ರಿಪುರಾದಲ್ಲಿ ಇತ್ತೀಚೆಗೆ ನಡೆದ ಕೋಮುಗಲಭೆಯ ವಿರುದ್ಧ ಮುಸ್ಲಿಮರು ನಡೆಸುತ್ತಿರುವ ಪ್ರತಿಭಟನೆ ಎಂದು ಹಂಚಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ",factly,0
115,ಪುನೀತ್ ರಾಜ್​ಕುಮಾರ್ ಸಾವಿಗೆ ಸಂಬಂಧಿಸಿದಂತೆ ಈ ಸಂದೇಶವನ್ನು ಡಾ. ದೇವಿ ಶೆಟ್ಟಿ ಅವರು ನೀಡಿಲ್ಲ,factly,0
116,ಬೋಸ್ಟನ್‌ ವಿಮಾನ ನಿಲ್ದಾಣದಲ್ಲಿ ರಾಹುಲ್‌ ಗಾಂಧಿ ಬಂಧನ ವರದಿ ಮಾಡಿರುವ ಪತ್ರಿಕೆಯ ಕ್ಲಿಪ್ಪಿಂಗ್‌ ನಿಜವಲ್ಲ,factly,0
117,ಗೋಮೂತ್ರ ಬಳಕೆಯಿಂದ ಕ್ಯಾನ್ಸರ್ ಕಡಿಮೆಯಾಗಿದೆ ಎಂದು ಚಾಲಕ ಹೇಳಿದ್ದ ಮಾತನ್ನು ಕಾಂಗ್ರೆಸ್ ಸಂಸದ ಹೇಳಿದ್ದಾರೆ ಎಂದು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ,factly,0
118,ಬಾಂಗ್ಲಾದೇಶದ ಹಿಂದೂ ದೇವಾಲಯದ ಮೇಲಿನ ದಾಳಿಯ ವೀಡಿಯೊವನ್ನು ಪಶ್ಚಿಮ ಬಂಗಾಳದಲ್ಲಿ ದುರ್ಗಾ ಪೂಜೆಯ ವೇಳೆ ನಡೆದ ದಾಳಿ ಎಂದು ಹಂಚಿಕೊಳ್ಳಲಾಗುತ್ತಿದೆ,factly,0
119,ಛತ್ತೀಸ್‌ಗಢದ ಕವರ್ಧಾ ಕೋಮು ಹಿಂಸಾಚಾರದ ವೀಡಿಯೊವನ್ನು ಉತ್ತರ ಪ್ರದೇಶದ ದೃಶ್ಯಗಳೆಂದು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
120,ಮಾಜಿ ಕೇಂದ್ರ ಸಚಿವ ಚಿದಂಬರಂ ತಮ್ಮ ಪತ್ನಿ  ಒಡೆತನದ ಖಾಸಗಿ ನಿವಾಸಕ್ಕೆ ಬಾಡಿಗೆ ಭತ್ಯೆಯನ್ನು ಪಡೆದಿಲ್ಲ,factly,0
121,"ಪ್ರಿಯಾಂಕಾ ಗಾಂಧಿ ಭಾಗವಹಿಸಿದ್ದ ಕಿಸಾನ್ ನ್ಯಾಯ್ ರ್ಯಾಲಿಯಲ್ಲಿ ಹಿಂದೂ, ಇಸ್ಲಾಂ ಮತ್ತು ಸಿಖ್ ಧಾರ್ಮಿಕ ಪಠಣ ನಡೆಸಲಾಗಿತ್ತು",factly,0
122,ಪಶ್ಚಿಮ ಬಂಗಾಳದಲ್ಲಿ ಮುಸ್ಲಿಮರಿಗೆ ಊಟ ಬಡಿಸುವ ಸನ್ಯಾಸಿಯ ಹಳೆಯ ಚಿತ್ರವನ್ನು ಬಾಂಗ್ಲಾದೇಶದಲ್ಲಿ ಇತ್ತೀಚೆಗೆ ಹಿಂದೂಗಳ ಮೇಲಿನ ದಾಳಿಯಲ್ಲಿ ಕೊಲ್ಲಲ್ಪಟ್ಟವರು ಎಂದು ತಪ್ಪಾಗಿ ಹಂಚಿಕೊಳ್ಳಲಾಗಿದೆ,factly,0
123,ಕಾಂಗ್ರೆಸ್ ಪಕ್ಷದ ಪ್ರೇರಣೆಯಿಂದ ಲಖಿಂಪುರದಲ್ಲಿ ರೈತರ ಮೇಲೆ  ಕಾರು ಹರಿಸಲಾಗಿದೆ ಎಂದು ವಿಡಿಯೊದಲ್ಲಿರುವ ವ್ಯಕ್ತಿ ಹೇಳಿಲ್ಲ,factly,0
